view,locality,rows,selected,selected_known_ADE,predicted_risk_violations,selected_positive_harm_mean,selected_net_gain_mean
damping097_fold1_seed43_easy_hurdle_original,eu-locality-067,7105,1600,1580,0,0.0687583050056216,0.3634440021618725
damping097_fold1_seed43_easy_hurdle_original,eu-locality-074,104353,28863,28566,0,0.07809166960770689,0.5835750348869552
damping097_fold1_seed43_easy_hurdle_original,eu-locality-082,1448,387,380,0,0.07746456991097954,0.2335784956400663
damping097_fold1_seed43_easy_hurdle_original,eu-locality-112,5131,1970,1951,0,0.020130736882140687,0.5465870742119472
damping097_fold1_seed43_easy_hurdle_original,eu-locality-126,5891,3053,3025,0,0.016012628137436553,0.3230018914118164
damping097_fold1_seed43_easy_product_common,eu-locality-008,161653,82654,81384,0,0.11094280069626582,0.5754142845653125
damping097_fold1_seed43_easy_product_common,eu-locality-020,1282,314,287,0,0.4299340597818298,0.26533679006977895
damping097_fold1_seed43_easy_product_common,eu-locality-048,8344,3750,3660,0,0.23710846757789344,0.6195093975471628
damping097_fold1_seed43_easy_product_common,eu-locality-067,7105,2900,2841,0,0.3151123288049172,0.5670133229398922
damping097_fold1_seed43_easy_product_common,eu-locality-074,104353,47339,46629,0,0.2779990797784157,0.6997624419076721
damping097_fold1_seed43_easy_product_common,eu-locality-082,1448,509,490,0,0.056848620252547735,0.48355431417146444
damping097_fold1_seed43_easy_product_common,eu-locality-112,5131,3225,3178,0,0.1145778181010645,0.9446618743851091
damping097_fold1_seed43_easy_product_common,eu-locality-126,5891,4051,3995,0,0.1467288841999941,0.5864797079614553
damping097_fold1_seed43_easy_hurdle_common,eu-locality-008,161653,65583,64804,0,0.06841149968305352,0.3478797285111786
damping097_fold1_seed43_easy_hurdle_common,eu-locality-020,1282,222,208,0,0.03368265201212141,0.10287730912916594
damping097_fold1_seed43_easy_hurdle_common,eu-locality-048,8344,2547,2510,0,0.10233460502010029,0.3318901202995166
damping097_fold1_seed43_easy_hurdle_common,eu-locality-067,7105,1600,1580,0,0.0687583050056216,0.3634440021618725
damping097_fold1_seed43_easy_hurdle_common,eu-locality-074,104353,28863,28566,0,0.07809166960770689,0.5835750348869552
damping097_fold1_seed43_easy_hurdle_common,eu-locality-082,1448,387,380,0,0.07746456991097954,0.2335784956400663
damping097_fold1_seed43_easy_hurdle_common,eu-locality-112,5131,1970,1951,0,0.020130736882140687,0.5465870742119472
damping097_fold1_seed43_easy_hurdle_common,eu-locality-126,5891,3053,3025,0,0.016012628137436553,0.3230018914118164
damping097_fold1_seed43_easy_hurdle_at_product,eu-locality-008,161653,82654,81431,17071,0.2384095738617416,0.4794328720526209
damping097_fold1_seed43_easy_hurdle_at_product,eu-locality-020,1282,314,289,92,0.2775422592911943,0.05767179844514093
damping097_fold1_seed43_easy_hurdle_at_product,eu-locality-048,8344,3750,3683,1203,0.3969825747507138,0.6752605089465333
damping097_fold1_seed43_easy_hurdle_at_product,eu-locality-067,7105,2900,2857,1300,0.21468835456396512,1.0498766466724097
damping097_fold1_seed43_easy_hurdle_at_product,eu-locality-074,104353,47339,46710,18476,0.21825773555551453,1.0366090534384367
damping097_fold1_seed43_easy_hurdle_at_product,eu-locality-082,1448,509,495,122,0.19938426692708106,0.36175098923309484
damping097_fold1_seed43_easy_hurdle_at_product,eu-locality-112,5131,3225,3174,1255,0.15590662784104647,0.9717903598712937
damping097_fold1_seed43_easy_hurdle_at_product,eu-locality-126,5891,4051,4001,998,0.19898364506474292,0.6341662418404719
damping097_fold1_seed43_easy_product_at_hurdle,eu-locality-008,161653,65583,64825,0,0.020644310572716186,0.4135271544309439
damping097_fold1_seed43_easy_product_at_hurdle,eu-locality-020,1282,222,199,0,0.0262418928802538,0.08975546424551946
damping097_fold1_seed43_easy_product_at_hurdle,eu-locality-048,8344,2547,2513,0,0.02807616358582559,0.4262253029812211
damping097_fold1_seed43_easy_product_at_hurdle,eu-locality-067,7105,1600,1573,0,0.05832738817521251,0.26758983271951053
damping097_fold1_seed43_easy_product_at_hurdle,eu-locality-074,104353,28863,28559,0,0.07713971769804734,0.3924690309296307
damping097_fold1_seed43_easy_product_at_hurdle,eu-locality-082,1448,387,381,0,0.007235898080055165,0.28978539033306067
damping097_fold1_seed43_easy_product_at_hurdle,eu-locality-112,5131,1970,1955,0,0.02009350419947928,0.5515951700520726
damping097_fold1_seed43_easy_product_at_hurdle,eu-locality-126,5891,3053,3021,0,0.013621718305151952,0.3480420739531419
neural_fold2_seed17_all_product_original,eu-locality-007,5664,463,456,0,0.25227814084406414,0.39484547965439576
neural_fold2_seed17_all_product_original,eu-locality-074,104353,6832,6761,0,0.5006546944306273,1.1428217352330987
neural_fold2_seed17_all_product_original,eu-locality-082,1448,82,82,0,0.16582555181744318,1.1659334384686193
neural_fold2_seed17_all_product_original,eu-locality-110,8660,832,823,0,0.3382639453999636,3.123278293213622
neural_fold2_seed17_all_product_original,eu-locality-112,5131,147,145,0,0.25152829781215946,0.8682860077509327
neural_fold2_seed17_all_product_original,eu-locality-119,5787,507,505,0,0.22077202155336442,0.3481751403394803
neural_fold2_seed17_all_product_original,eu-locality-124,3651,218,216,0,0.3551597252253649,2.170224380098123
neural_fold2_seed17_all_product_original,eu-locality-126,5891,997,983,0,0.21271283529411886,0.27532942912029906
neural_fold2_seed17_all_hurdle_original,eu-locality-007,5664,773,761,0,0.4084412007672733,0.7655559869643073
neural_fold2_seed17_all_hurdle_original,eu-locality-074,104353,11361,11251,0,0.573723077234573,1.3455203412319452
neural_fold2_seed17_all_hurdle_original,eu-locality-082,1448,136,135,0,0.4494718786056822,1.5708447711993625
neural_fold2_seed17_all_hurdle_original,eu-locality-110,8660,1247,1234,0,0.43168436943308836,2.596842177375399
neural_fold2_seed17_all_hurdle_original,eu-locality-112,5131,243,241,0,0.37402593639165493,1.64903095207871
neural_fold2_seed17_all_hurdle_original,eu-locality-119,5787,682,679,0,0.2500854755142963,0.36374143239449225
neural_fold2_seed17_all_hurdle_original,eu-locality-124,3651,364,360,0,0.5630887483068264,2.2302473098633993
neural_fold2_seed17_all_hurdle_original,eu-locality-126,5891,1257,1241,0,0.28200164140994255,0.3928897467754098
neural_fold2_seed17_all_product_common,eu-locality-007,5664,463,456,0,0.25227814084406414,0.39484547965439576
neural_fold2_seed17_all_product_common,eu-locality-074,104353,6832,6761,0,0.5006546944306273,1.1428217352330987
neural_fold2_seed17_all_product_common,eu-locality-082,1448,82,82,0,0.16582555181744318,1.1659334384686193
neural_fold2_seed17_all_product_common,eu-locality-110,8660,832,823,0,0.3382639453999636,3.123278293213622
neural_fold2_seed17_all_product_common,eu-locality-112,5131,147,145,0,0.25152829781215946,0.8682860077509327
neural_fold2_seed17_all_product_common,eu-locality-119,5787,507,505,0,0.22077202155336442,0.3481751403394803
neural_fold2_seed17_all_product_common,eu-locality-124,3651,218,216,0,0.3551597252253649,2.170224380098123
neural_fold2_seed17_all_product_common,eu-locality-126,5891,997,983,0,0.21271283529411886,0.27532942912029906
neural_fold2_seed17_all_hurdle_common,eu-locality-007,5664,773,761,0,0.4084412007672733,0.7655559869643073
neural_fold2_seed17_all_hurdle_common,eu-locality-074,104353,11361,11251,0,0.573723077234573,1.3455203412319452
neural_fold2_seed17_all_hurdle_common,eu-locality-082,1448,136,135,0,0.4494718786056822,1.5708447711993625
neural_fold2_seed17_all_hurdle_common,eu-locality-110,8660,1247,1234,0,0.43168436943308836,2.596842177375399
neural_fold2_seed17_all_hurdle_common,eu-locality-112,5131,243,241,0,0.37402593639165493,1.64903095207871
neural_fold2_seed17_all_hurdle_common,eu-locality-119,5787,682,679,0,0.2500854755142963,0.36374143239449225
neural_fold2_seed17_all_hurdle_common,eu-locality-124,3651,364,360,0,0.5630887483068264,2.2302473098633993
neural_fold2_seed17_all_hurdle_common,eu-locality-126,5891,1257,1241,0,0.28200164140994255,0.3928897467754098
neural_fold2_seed17_all_hurdle_at_product,eu-locality-007,5664,463,456,0,0.23751213329342397,0.7687577560062308
neural_fold2_seed17_all_hurdle_at_product,eu-locality-074,104353,6832,6769,0,0.4802404562676568,1.5420029938850366
neural_fold2_seed17_all_hurdle_at_product,eu-locality-082,1448,82,81,0,0.6682623664266067,1.8753414505560995
neural_fold2_seed17_all_hurdle_at_product,eu-locality-110,8660,832,822,0,0.3980687040647343,3.016783633961866
neural_fold2_seed17_all_hurdle_at_product,eu-locality-112,5131,147,145,0,0.28584502862438216,2.483478267005799
neural_fold2_seed17_all_hurdle_at_product,eu-locality-119,5787,507,505,0,0.2229684243417032,0.30653152642899884
neural_fold2_seed17_all_hurdle_at_product,eu-locality-124,3651,218,216,0,0.19143650879662072,3.2233523312460584
neural_fold2_seed17_all_hurdle_at_product,eu-locality-126,5891,997,983,0,0.23776513370632701,0.34193371495746655
neural_fold2_seed17_all_product_at_hurdle,eu-locality-007,5664,773,762,310,0.49354579937545157,0.5907569661468671
neural_fold2_seed17_all_product_at_hurdle,eu-locality-074,104353,11361,11250,4529,0.6272650709895933,1.2100726122597405
neural_fold2_seed17_all_product_at_hurdle,eu-locality-082,1448,136,134,54,0.1882526205669976,2.042497202507838
neural_fold2_seed17_all_product_at_hurdle,eu-locality-110,8660,1247,1236,415,0.42472608226848274,2.3992610384225768
neural_fold2_seed17_all_product_at_hurdle,eu-locality-112,5131,243,241,96,0.40451571688336885,0.9726484649592544
neural_fold2_seed17_all_product_at_hurdle,eu-locality-119,5787,682,679,175,0.2886765696766246,0.38318967248485936
neural_fold2_seed17_all_product_at_hurdle,eu-locality-124,3651,364,361,146,0.3174508297962121,2.2520279314444
neural_fold2_seed17_all_product_at_hurdle,eu-locality-126,5891,1257,1242,260,0.24177050658131483,0.46150216637075037
neural_fold2_seed17_easy_product_original,eu-locality-007,5664,1388,1362,0,0.6939639824953027,0.9874412118845541
neural_fold2_seed17_easy_product_original,eu-locality-074,104353,30483,30083,0,1.7216377778069807,1.6427847789482657
neural_fold2_seed17_easy_product_original,eu-locality-082,1448,138,136,0,0.1957597401542627,0.7614958559935912
neural_fold2_seed17_easy_product_original,eu-locality-110,8660,3463,3431,0,1.70838569195912,2.9733762157037993
neural_fold2_seed17_easy_product_original,eu-locality-112,5131,1137,1128,0,1.326652011757832,2.7763883245144076
neural_fold2_seed17_easy_product_original,eu-locality-119,5787,1591,1569,0,1.8351758351883511,0.4102329425894183
neural_fold2_seed17_easy_product_original,eu-locality-124,3651,880,869,0,1.4422384528428571,3.3115095495486577
neural_fold2_seed17_easy_product_original,eu-locality-126,5891,2046,2018,0,0.813047740194001,1.2859207690739425
neural_fold2_seed17_easy_hurdle_original,eu-locality-007,5664,141,140,0,0.9800157099094463,3.171848468374169
neural_fold2_seed17_easy_hurdle_original,eu-locality-074,104353,1828,1797,0,1.6946024095602763,9.187661236993966
neural_fold2_seed17_easy_hurdle_original,eu-locality-082,1448,53,53,0,1.6141959380338453,4.850252738897273
neural_fold2_seed17_easy_hurdle_original,eu-locality-110,8660,73,72,0,3.212266615751085,37.8655004947664
neural_fold2_seed17_easy_hurdle_original,eu-locality-112,5131,29,28,0,2.9590631138289925,8.014761937035939
neural_fold2_seed17_easy_hurdle_original,eu-locality-119,5787,29,29,0,0.29606729583404884,1.0649013014788922
neural_fold2_seed17_easy_hurdle_original,eu-locality-124,3651,59,59,0,6.956693145631347,14.875444879662481
neural_fold2_seed17_easy_hurdle_original,eu-locality-126,5891,62,61,0,1.9184817683765283,2.581589227338896
neural_fold2_seed17_easy_product_common,eu-locality-007,5664,1388,1362,0,0.6939639824953027,0.9874412118845541
neural_fold2_seed17_easy_product_common,eu-locality-074,104353,30483,30083,0,1.7216377778069807,1.6427847789482657
neural_fold2_seed17_easy_product_common,eu-locality-082,1448,138,136,0,0.1957597401542627,0.7614958559935912
neural_fold2_seed17_easy_product_common,eu-locality-110,8660,3463,3431,0,1.70838569195912,2.9733762157037993
neural_fold2_seed17_easy_product_common,eu-locality-112,5131,1137,1128,0,1.326652011757832,2.7763883245144076
neural_fold2_seed17_easy_product_common,eu-locality-119,5787,1591,1569,0,1.8351758351883511,0.4102329425894183
neural_fold2_seed17_easy_product_common,eu-locality-124,3651,880,869,0,1.4422384528428571,3.3115095495486577
neural_fold2_seed17_easy_product_common,eu-locality-126,5891,2046,2018,0,0.813047740194001,1.2859207690739425
neural_fold2_seed17_easy_hurdle_common,eu-locality-007,5664,141,140,0,0.9800157099094463,3.171848468374169
neural_fold2_seed17_easy_hurdle_common,eu-locality-074,104353,1828,1797,0,1.6946024095602763,9.187661236993966
neural_fold2_seed17_easy_hurdle_common,eu-locality-082,1448,53,53,0,1.6141959380338453,4.850252738897273
neural_fold2_seed17_easy_hurdle_common,eu-locality-110,8660,73,72,0,3.212266615751085,37.8655004947664
neural_fold2_seed17_easy_hurdle_common,eu-locality-112,5131,29,28,0,2.9590631138289925,8.014761937035939
neural_fold2_seed17_easy_hurdle_common,eu-locality-119,5787,29,29,0,0.29606729583404884,1.0649013014788922
neural_fold2_seed17_easy_hurdle_common,eu-locality-124,3651,59,59,0,6.956693145631347,14.875444879662481
neural_fold2_seed17_easy_hurdle_common,eu-locality-126,5891,62,61,0,1.9184817683765283,2.581589227338896
neural_fold2_seed17_easy_hurdle_at_product,eu-locality-007,5664,1388,1369,1247,0.6807900298874434,1.3247106673789646
neural_fold2_seed17_easy_hurdle_at_product,eu-locality-074,104353,30483,30089,28655,1.1940967442294248,2.7040465031190957
neural_fold2_seed17_easy_hurdle_at_product,eu-locality-082,1448,138,135,85,0.7963526008700169,2.4806909927873053
neural_fold2_seed17_easy_hurdle_at_product,eu-locality-110,8660,3463,3426,3390,1.415407558213196,3.688999782767171
neural_fold2_seed17_easy_hurdle_at_product,eu-locality-112,5131,1137,1127,1108,1.1793899882964418,2.3465840715299313
neural_fold2_seed17_easy_hurdle_at_product,eu-locality-119,5787,1591,1577,1562,1.1492019412466332,1.2585306180600182
neural_fold2_seed17_easy_hurdle_at_product,eu-locality-124,3651,880,870,821,1.4262204173083717,5.481713536530832
neural_fold2_seed17_easy_hurdle_at_product,eu-locality-126,5891,2046,2026,1984,0.5816151432412711,0.6763612031435292
neural_fold2_seed17_easy_product_at_hurdle,eu-locality-007,5664,141,138,0,0.588785786572921,0.4304110716532737
neural_fold2_seed17_easy_product_at_hurdle,eu-locality-074,104353,1828,1815,0,0.5269512665886231,1.5307491845459495
neural_fold2_seed17_easy_product_at_hurdle,eu-locality-082,1448,53,53,0,0.14992512445871817,1.2193720499675738
neural_fold2_seed17_easy_product_at_hurdle,eu-locality-110,8660,73,70,0,0.24366937363946986,9.446124983372119
neural_fold2_seed17_easy_product_at_hurdle,eu-locality-112,5131,29,29,0,0.16656164078081126,4.108072054072898
neural_fold2_seed17_easy_product_at_hurdle,eu-locality-119,5787,29,29,0,0.07642391146030617,0.29494089528652506
neural_fold2_seed17_easy_product_at_hurdle,eu-locality-124,3651,59,59,0,0.17894754089857276,7.039135386658266
neural_fold2_seed17_easy_product_at_hurdle,eu-locality-126,5891,62,61,0,0.21618841982127907,0.1011737265986632
damping097_fold2_seed17_all_product_original,eu-locality-007,5664,3036,2962,0,0.10578211579450443,1.2124455739627924
damping097_fold2_seed17_all_product_original,eu-locality-074,104353,46255,45685,0,0.1470761196892694,1.641903398401324
damping097_fold2_seed17_all_product_original,eu-locality-082,1448,569,550,0,0.0676300137973436,1.132531928140014
damping097_fold2_seed17_all_product_original,eu-locality-110,8660,5387,5337,0,0.06793078565505063,1.5238188156579202
damping097_fold2_seed17_all_product_original,eu-locality-112,5131,2302,2277,0,0.05055501697640937,0.9735070670153916
damping097_fold2_seed17_all_product_original,eu-locality-119,5787,2427,2408,0,0.16690932065352615,1.6472091141069407
damping097_fold2_seed17_all_product_original,eu-locality-124,3651,1801,1772,0,0.21662870795316627,2.213834263006981
damping097_fold2_seed17_all_product_original,eu-locality-126,5891,3719,3677,0,0.05170324299998677,1.0747047340913773
damping097_fold2_seed17_all_hurdle_original,eu-locality-007,5664,3543,3456,0,0.116192713412984,0.9560765779497127
damping097_fold2_seed17_all_hurdle_original,eu-locality-074,104353,62202,61345,0,0.1677249653801031,1.1235721295438768
damping097_fold2_seed17_all_hurdle_original,eu-locality-082,1448,679,660,0,0.03605171187276055,0.5028013375911776
damping097_fold2_seed17_all_hurdle_original,eu-locality-110,8660,6711,6655,0,0.05854639111139456,1.33379364760675
damping097_fold2_seed17_all_hurdle_original,eu-locality-112,5131,3522,3471,0,0.05577598576528814,0.9783609535525765
damping097_fold2_seed17_all_hurdle_original,eu-locality-119,5787,3218,3166,0,0.16530689735851878,0.8116006266782086
damping097_fold2_seed17_all_hurdle_original,eu-locality-124,3651,2161,2135,0,0.10041442495053095,1.4920597664863642
damping097_fold2_seed17_all_hurdle_original,eu-locality-126,5891,4433,4374,0,0.06717386119566504,1.0732974365726393
